/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|bios|Uniform|40|fedfact_bios_Uniform_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet01|20|fedfact_moji_Dirichlet01_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet01|30|fedfact_moji_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet01|40|fedfact_moji_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet05|20|fedfact_moji_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet05|30|fedfact_moji_Dirichlet05_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet05|40|fedfact_moji_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet1|20|fedfact_moji_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet1|30|fedfact_moji_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Dirichlet1|40|fedfact_moji_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Uniform|20|fedfact_moji_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Uniform|30|fedfact_moji_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-fedfact-paper|FedFACT|moji|Uniform|40|fedfact_moji_Uniform_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet01|20|fedprox_bios_Dirichlet01_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet01|30|fedprox_bios_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet01|40|fedprox_bios_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet05|20|fedprox_bios_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet05|30|fedprox_bios_Dirichlet05_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet05|40|fedprox_bios_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet1|20|fedprox_bios_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet1|30|fedprox_bios_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Dirichlet1|40|fedprox_bios_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Uniform|20|fedprox_bios_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Uniform|30|fedprox_bios_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|bios|Uniform|40|fedprox_bios_Uniform_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet01|20|fedprox_moji_Dirichlet01_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet01|30|fedprox_moji_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet01|40|fedprox_moji_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet05|20|fedprox_moji_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet05|30|fedprox_moji_Dirichlet05_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet05|40|fedprox_moji_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet1|20|fedprox_moji_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet1|30|fedprox_moji_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Dirichlet1|40|fedprox_moji_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Uniform|20|fedprox_moji_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Uniform|30|fedprox_moji_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProx|moji|Uniform|40|fedprox_moji_Uniform_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet01|20|scaffold_bios_Dirichlet01_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet01|30|scaffold_bios_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet01|40|scaffold_bios_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet05|20|scaffold_bios_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet05|30|scaffold_bios_Dirichlet05_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet05|40|scaffold_bios_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet1|20|scaffold_bios_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet1|30|scaffold_bios_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Dirichlet1|40|scaffold_bios_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Uniform|20|scaffold_bios_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Uniform|30|scaffold_bios_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|Scaffold|bios|Uniform|40|scaffold_bios_Uniform_40c
